transaction_id,event_type,date,user_id,item_id
99b4f051,purchase,2021-12-31,005830,004-673
4aa18689,purchase,2021-12-31,003042,016-000
7414d43a,purchase,2021-12-31,003953,015-000
7fc940ed,purchase,2021-12-31,008529,016-000
94526c0b,purchase,2021-12-31,009094,015-264
efe26e74,purchase,2021-12-31,002203,019-308
167428c7,purchase,2021-12-31,008831,007-737
da1608be,purchase,2021-12-31,003154,007-568
3db638f6,purchase,2021-12-31,002940,010-001
64f30178,purchase,2021-12-31,005649,005-000
72764bad,purchase,2021-12-31,005903,018-008
f128a0f1,purchase,2021-12-31,009342,003-059
e8c01212,purchase,2021-12-31,005036,018-344
069ac1fa,purchase,2021-12-31,008727,009-672
0d704c64,purchase,2021-12-31,009878,012-202
c8e2b81e,purchase,2021-12-31,009220,017-107
d5ff6f7a,purchase,2021-12-31,000939,015-267
4226c2b1,purchase,2021-12-31,000792,009-004
faa13999,purchase,2021-12-31,000470,013-001
162b876b,purchase,2021-12-31,003886,003-001
1a6d1971,purchase,2021-12-31,007737,002-006
85f36b04,purchase,2021-12-31,003075,000-267
7ffb97c3,purchase,2021-12-31,004855,014-000
faeec55a,purchase,2021-12-31,008514,018-085
ce9e4a46,purchase,2021-12-31,005785,019-001
f92c340b,purchase,2021-12-31,007148,009-185
6dd4031d,purchase,2021-12-31,007597,008-000
c5580341,purchase,2021-12-31,000412,001-049
2a0b3d89,purchase,2021-12-31,008618,014-001
98f8537e,purchase,2021-12-31,007948,004-052
436f21c2,purchase,2021-12-31,001566,009-010
5b4c03eb,purchase,2021-12-31,008058,017-074
5be1fc22,purchase,2021-12-31,005459,011-090
24868b9b,purchase,2021-12-31,003411,001-000
50a47e6a,purchase,2021-12-31,000577,002-008
796eb7ee,purchase,2021-12-31,007648,015-013
eba07ff5,purchase,2021-12-31,007168,001-711
0b9dd28f,purchase,2021-12-31,009412,016-097
7a47ba22,purchase,2021-12-31,003778,010-050
c2ffdf59,purchase,2021-12-31,006325,015-054
25f48795,purchase,2021-12-31,004250,014-014
871aeea9,purchase,2021-12-31,002466,010-429
5af4b04b,purchase,2021-12-31,000759,010-105
57624b95,purchase,2021-12-31,002550,018-007
e5413427,purchase,2021-12-31,003851,001-003
e78e1050,purchase,2021-12-31,000418,003-001
c949a871,purchase,2021-12-31,009793,001-009
3476aaa0,purchase,2021-12-31,000514,005-005
9d8e0828,purchase,2021-12-31,005410,007-030
24ccf242,purchase,2021-12-31,006674,004-002
ad1aa9f7,purchase,2021-12-31,004086,010-634
436280a6,purchase,2021-12-31,009238,010-365
a9da017a,purchase,2021-12-31,001159,001-005
1b50ff26,purchase,2021-12-31,009731,011-809
c7aac367,purchase,2021-12-31,006116,019-064
5db921e6,purchase,2021-12-31,004483,005-001
db24d1ed,purchase,2021-12-31,003539,011-000
1cf71f60,purchase,2021-12-31,003113,011-018
96adf6df,purchase,2021-12-31,006153,005-416
764e544e,purchase,2021-12-31,009603,007-000
ee221693,purchase,2021-12-31,000776,005-013
94862d66,purchase,2021-12-31,004776,019-001
34b64804,purchase,2021-12-31,005839,009-870
64d4a395,purchase,2021-12-31,001316,009-157
96c1940e,purchase,2021-12-31,009783,007-001
40b89311,purchase,2021-12-31,008674,014-134
90bcf4df,purchase,2021-12-31,000111,010-006
5718befb,purchase,2021-12-31,006879,007-000
b00972c2,purchase,2021-12-31,008661,010-085
d010a336,purchase,2021-12-31,004667,016-000
3d94c0ba,purchase,2021-12-31,008552,000-026
fa4054dd,purchase,2021-12-31,004667,017-005
534f8cc2,purchase,2021-12-31,002220,012-011
64e9ac82,purchase,2021-12-31,009405,011-050
d99bd70a,purchase,2021-12-31,000560,002-447
4ec0bfdb,purchase,2021-12-31,004572,009-261
b3ad55ac,purchase,2021-12-31,001073,016-134
760a6c39,purchase,2021-12-31,004981,015-000
c534cda2,purchase,2021-12-31,002704,011-034
71406595,purchase,2021-12-31,002855,016-245
1ad33cc2,purchase,2021-12-31,005881,019-031
f9705758,purchase,2021-12-31,003686,010-135
4cc67ed1,purchase,2021-12-31,000260,007-019
c4c595f8,purchase,2021-12-31,003560,012-005
7fed355f,purchase,2021-12-31,003840,003-000
c3f9ec04,purchase,2021-12-31,008257,005-001
c0f34ef2,purchase,2021-12-31,006656,012-002
abd56440,purchase,2021-12-31,009116,001-201
ad9af8c8,purchase,2021-12-31,005785,000-280
4fb722d5,purchase,2021-12-31,001814,018-004
519ed4cd,purchase,2021-12-31,009900,019-163
8e4c74f4,purchase,2021-12-31,005070,000-050
385d4f6e,purchase,2021-12-31,007536,003-015
09cc5e4c,purchase,2021-12-31,001110,019-002
2c71fd94,purchase,2021-12-31,009151,007-079
ac805d0f,purchase,2021-12-31,004549,014-274
f759b961,purchase,2021-12-31,001898,018-000
7ed37225,purchase,2021-12-31,004119,015-008
e0684eda,purchase,2021-12-31,009006,016-002
1825fb69,purchase,2021-12-31,005434,011-988
667010fc,purchase,2021-12-31,000085,001-001
5c46287b,purchase,2021-12-31,002809,005-263
554543ef,purchase,2021-12-31,002672,000-001
28f15cef,purchase,2021-12-31,005968,015-017
a7cf7184,purchase,2021-12-31,008210,004-017
e7427c2d,purchase,2021-12-31,009713,017-015
6e00b12e,purchase,2021-12-31,001083,003-002
9dc845be,purchase,2021-12-31,009134,007-424
2a28314c,purchase,2021-12-31,008844,016-054
8db06376,purchase,2021-12-31,002915,019-211
fa5f97fb,purchase,2021-12-31,006772,013-375
04d7637c,purchase,2021-12-31,001076,011-152
c900ec4f,purchase,2021-12-31,008197,016-071
63c209f8,purchase,2021-12-31,003283,003-000
78610c8e,purchase,2021-12-31,007359,001-023
25740391,purchase,2021-12-31,009469,019-006
3b4188a1,purchase,2021-12-31,002270,015-000
03784efe,purchase,2021-12-31,002481,014-008
350b817b,purchase,2021-12-31,000582,004-086
ea025ff8,purchase,2021-12-31,006291,019-102
67a71cf0,purchase,2021-12-31,001223,008-033
ede010a7,purchase,2021-12-31,008011,003-004
c7ddb084,purchase,2021-12-31,003562,000-204
6499f09c,purchase,2021-12-31,001578,000-207
decd0a48,purchase,2021-12-31,003783,014-009
9cbb8c61,purchase,2021-12-31,001661,016-071
5cccb692,purchase,2021-12-31,005891,004-011
3641b0ed,purchase,2021-12-31,008423,014-000
3e2e8765,purchase,2021-12-31,005839,013-111
f07fb14d,purchase,2021-12-31,005414,008-002
845bc9d3,purchase,2021-12-31,007349,009-005
ee7607e0,purchase,2021-12-31,003437,015-000
711f783b,purchase,2021-12-31,002944,002-000
41fb47bf,purchase,2021-12-31,004273,003-124
d204dd89,purchase,2021-12-31,009721,007-296
9b33607a,purchase,2021-12-31,002992,015-029
ecd28497,purchase,2021-12-31,005713,001-001
8dd70b35,purchase,2021-12-31,009003,005-110
c0ab33b5,purchase,2021-12-31,009045,019-001
934870f0,purchase,2021-12-31,001983,004-919
779aafde,purchase,2021-12-31,002422,002-087
c0e75c89,purchase,2021-12-31,003586,019-405
743adb1c,purchase,2021-12-31,008882,001-031
fc746033,purchase,2021-12-31,003881,014-000
80f22469,purchase,2021-12-31,009671,000-073
35c74ce5,purchase,2021-12-31,005090,011-228
ad9af8c8,cancel,2021-12-31,005785,000-280
593487e2,purchase,2021-12-31,000257,016-039
961c7cbf,purchase,2021-12-31,008425,003-005
de3b84d0,purchase,2021-12-31,004509,009-004
ed0e6547,purchase,2021-12-31,001177,019-045
b1a6bef3,purchase,2021-12-31,000418,018-000
339eedbf,purchase,2021-12-31,009774,009-041
73da6aa8,purchase,2021-12-31,003987,011-000
90751660,purchase,2021-12-31,008467,006-016
e345bc74,purchase,2021-12-31,007899,004-484
3dd33b15,purchase,2021-12-31,002096,001-171
3cf9f006,purchase,2021-12-31,002227,008-042
c6f69f46,purchase,2021-12-31,002981,005-090
31b5d32c,purchase,2021-12-31,004816,011-282
5d00695b,purchase,2021-12-31,005771,004-987
b18cdefe,purchase,2021-12-31,001981,016-650
79eef870,purchase,2021-12-31,001005,000-994
f5526c13,purchase,2021-12-31,001820,005-142
82dbb995,purchase,2021-12-31,004126,007-348
bb8a2039,purchase,2021-12-31,009194,019-001
71325216,purchase,2021-12-31,002975,009-011
cdd4ea69,purchase,2021-12-31,007171,011-006
b00be425,purchase,2021-12-31,003332,011-164
3207c57d,purchase,2021-12-31,005275,008-024
ea462b10,purchase,2021-12-31,009509,005-000
e4a0e202,purchase,2021-12-31,004386,007-002
f95f74a8,purchase,2021-12-31,000974,011-008
a687cfd1,purchase,2021-12-31,006596,005-009
15f1efab,purchase,2021-12-31,001430,001-022
8c24f567,purchase,2021-12-31,009945,010-828
2ed16c43,purchase,2021-12-31,000171,008-001
74891b1d,purchase,2021-12-31,001604,014-003
4ac69088,purchase,2021-12-31,009755,018-388
66358cfb,purchase,2021-12-31,000777,016-001
0f78372f,purchase,2021-12-31,008349,015-427
e052b762,purchase,2021-12-31,002653,019-011
4c23c8e9,purchase,2021-12-31,006144,018-070
220a3fb7,purchase,2021-12-31,002342,007-069
9631d465,purchase,2021-12-31,008372,015-000
e387cb7b,purchase,2021-12-31,004569,000-330
0c3d23c1,purchase,2021-12-31,002993,009-000
cfd52a04,purchase,2021-12-31,007861,016-000
0fb70bbe,purchase,2021-12-31,006691,019-001
52b9d5ee,purchase,2021-12-31,007598,016-007
24e4a084,purchase,2021-12-31,002345,000-659
76c743af,purchase,2021-12-31,003095,006-083
61666d75,purchase,2021-12-31,004144,012-197
0aec31c8,purchase,2021-12-31,005846,005-004
301f9294,purchase,2021-12-31,001095,011-710
3f01ebbd,purchase,2021-12-31,008574,000-021
80f3511c,purchase,2021-12-31,003479,007-396
d007cd2f,cancel,2021-12-31,004808,010-286
6de25880,purchase,2021-12-31,001374,002-025
f0772712,purchase,2021-12-31,001479,005-001
354a7b82,purchase,2021-12-31,001719,003-184
7656c71d,purchase,2021-12-31,000617,000-015
55a1bacd,purchase,2021-12-31,000881,005-063
579b37e7,purchase,2021-12-31,004184,010-066
71406595,cancel,2021-12-31,002855,016-245
214c9169,purchase,2021-12-31,006423,018-417
b64cf99d,purchase,2021-12-31,001447,004-003
25c30fb5,cancel,2021-12-31,006538,005-033
35c74ce5,cancel,2021-12-31,005090,011-228
f2a26ee7,purchase,2021-12-31,005914,017-010
e7fb7826,purchase,2021-12-31,009208,016-026
54123522,purchase,2021-12-31,007774,007-111
d8d85074,purchase,2021-12-31,001039,007-004
0736e36f,purchase,2021-12-31,006935,011-205
a709b3f8,purchase,2021-12-31,009940,002-000
5e187c45,purchase,2021-12-31,003120,015-001
b405782f,purchase,2021-12-31,002161,000-491
ec15d1dd,purchase,2021-12-31,009469,001-012
a950f1d9,purchase,2021-12-31,006738,011-118
aab50856,purchase,2021-12-31,003138,016-085
f44983ef,purchase,2021-12-31,002682,010-006
2f09ff60,purchase,2021-12-31,006633,013-000
f0491479,purchase,2021-12-31,005825,003-002
fff2847c,purchase,2021-12-31,008094,007-072
16aa527e,purchase,2021-12-31,002140,007-000
64afbadc,purchase,2021-12-31,000382,018-001
6b6a9545,purchase,2021-12-31,000652,001-070
dafcd479,purchase,2021-12-31,007494,004-000
43c0dcba,purchase,2021-12-31,009489,015-003
a6fb35fb,purchase,2021-12-31,001126,014-971
d931d9da,purchase,2021-12-31,003805,004-032
4489db31,purchase,2021-12-31,000708,002-067
77e3a8d8,purchase,2021-12-31,008631,002-000
44c06030,purchase,2021-12-31,007420,004-012
fa6f154a,purchase,2021-12-31,006976,019-001
bccefe9c,purchase,2021-12-31,006688,019-273
24f60e6c,purchase,2021-12-31,008471,013-072
2bfb3662,purchase,2021-12-31,008170,005-005
f3aa940f,purchase,2021-12-31,004535,005-000
272c6bc4,purchase,2021-12-31,001107,018-006
10c5bfa9,purchase,2021-12-31,002455,013-512
963cfcf5,purchase,2021-12-31,000853,016-000
15c86a42,purchase,2021-12-31,008791,018-005
bb39a081,purchase,2021-12-31,003760,016-004
6fabf1d3,purchase,2021-12-31,007422,015-002
abb46344,purchase,2021-12-31,003760,001-001
f42758d1,purchase,2021-12-31,001231,006-034
f30c1df8,purchase,2021-12-31,002752,006-007
03b7f028,purchase,2021-12-31,006004,000-077
7c6b8a76,purchase,2021-12-31,002794,014-001
14d1021f,purchase,2021-12-31,005937,002-881
88ffd515,purchase,2021-12-31,004803,018-000
1425c2e9,purchase,2021-12-31,002419,008-258
35aeffd3,purchase,2021-12-31,002159,002-012
a33ee1e7,purchase,2021-12-31,002160,006-497
ed2272f4,purchase,2021-12-31,003589,012-440
102f14c3,purchase,2021-12-31,003372,015-166
7095a202,purchase,2021-12-31,009082,017-205
e586131d,purchase,2021-12-31,008140,011-673
1438d329,purchase,2021-12-31,003556,019-000
4489db31,cancel,2021-12-31,000708,002-067
14d4024f,purchase,2021-12-31,003944,008-082
bef99921,purchase,2021-12-31,005096,009-665
d010a336,cancel,2021-12-31,004667,016-000
eba74f92,purchase,2021-12-31,006946,006-009
7598ee78,purchase,2021-12-31,006488,001-042
e652d1d3,purchase,2021-12-31,004352,018-044
c24a9183,purchase,2021-12-31,009079,018-002
aa31bc0c,purchase,2021-12-31,007383,019-000
79f81ce7,purchase,2021-12-31,009289,000-613
8c7149b1,purchase,2021-12-31,002093,010-050
39433bc9,purchase,2021-12-31,002132,003-012
53b5261d,purchase,2021-12-31,003119,017-711
cdad5b40,purchase,2021-12-31,004287,019-044
54d5e129,purchase,2021-12-31,008034,018-156
6942c72d,purchase,2021-12-31,005902,017-009
8a62b66e,purchase,2021-12-31,005195,004-012
c2443403,purchase,2021-12-31,004135,016-002
19973c6e,purchase,2021-12-31,003643,018-006
e9f8eab3,purchase,2021-12-31,008222,011-169
e6e4cec3,purchase,2021-12-31,002368,008-002
a9c732b8,purchase,2021-12-31,000529,011-177
8e3edd37,cancel,2021-12-31,006833,014-160
afa111ae,purchase,2021-12-31,005476,005-098
dd38375a,purchase,2021-12-31,000488,006-078
e8c01212,cancel,2021-12-31,005036,018-344
77635cce,purchase,2021-12-31,009596,017-100
7207480d,purchase,2021-12-31,000871,016-157
864872cf,purchase,2021-12-31,002696,013-007
7ad46181,purchase,2021-12-31,001789,002-004
5d4c4886,purchase,2021-12-31,005128,009-001
37f286b4,purchase,2021-12-31,003569,008-587
28ae5137,purchase,2021-12-31,003203,014-105
6a686e7c,purchase,2021-12-31,003270,010-000
11a48a59,purchase,2021-12-31,001658,013-009
7c7ccd71,purchase,2021-12-31,000875,009-041
220a3fb7,cancel,2021-12-31,002342,007-069
8a4d832b,purchase,2021-12-31,003941,016-000
29cae032,purchase,2021-12-31,006110,008-000
65fa3aab,purchase,2021-12-31,007120,002-277
aaf4e180,purchase,2021-12-31,006081,005-003
906368c5,purchase,2021-12-31,004769,013-006
4033dc6d,purchase,2021-12-31,002211,000-008
7fe95e23,purchase,2021-12-31,005466,003-000
6127bf8c,purchase,2021-12-31,003508,019-106
254bb511,purchase,2021-12-31,009565,009-280
35c3f98a,purchase,2021-12-31,005903,003-010
7fe3c858,purchase,2021-12-31,008186,000-054
d4adb63c,purchase,2021-12-31,000460,001-118
39d266ef,purchase,2021-12-31,008030,007-290
68d1f75d,purchase,2021-12-31,008906,012-001
a394ea6e,purchase,2021-12-31,007782,005-016
b296d6f3,purchase,2021-12-31,004784,010-083
e69eef66,purchase,2021-12-31,002405,016-088
6b544d16,purchase,2021-12-31,006516,008-057
c186e974,purchase,2021-12-31,007226,015-000
c5c52877,purchase,2021-12-31,007957,008-521
b5f9aa67,purchase,2021-12-31,003791,000-004
90bcf4df,cancel,2021-12-31,000111,010-006
1bf6c751,purchase,2021-12-31,005837,017-000
301f9294,cancel,2021-12-31,001095,011-710
ba8e4b1c,purchase,2021-12-31,004733,016-538
bdbc2778,purchase,2021-12-31,004397,009-006
7802c679,purchase,2021-12-31,004865,002-021
58e8e8c8,purchase,2021-12-31,000909,003-021
acd580ae,purchase,2021-12-31,002907,005-953
ef0fbba4,purchase,2021-12-31,004905,019-017
9f6d3571,purchase,2021-12-31,000433,002-491
6e49b12f,purchase,2021-12-31,009747,009-000
26ab80e4,purchase,2021-12-31,004372,001-001
c38610f1,purchase,2021-12-31,008533,018-014
4dbd5492,purchase,2021-12-31,004922,005-434
09ddb5ce,purchase,2021-12-31,004440,008-003
0c2ae23f,purchase,2021-12-31,000529,010-001
6b544d16,cancel,2021-12-31,006516,008-057
20ca96c9,purchase,2021-12-31,004363,002-000
48ef297f,purchase,2021-12-31,004569,005-003
8d90cd46,purchase,2021-12-31,004681,019-005
c949a871,cancel,2021-12-31,009793,001-009
2a0b3d89,cancel,2021-12-31,008618,014-001
13065f1a,purchase,2021-12-31,001614,019-188
97d6373f,purchase,2021-12-31,001154,017-185
f2b4278f,purchase,2021-12-31,006650,019-001
6caf1909,purchase,2021-12-31,002032,015-014
40c3fd01,purchase,2021-12-31,009494,003-002
ea462b10,cancel,2021-12-31,009509,005-000
57ec482a,purchase,2021-12-31,003328,016-000
3f75b45d,purchase,2021-12-31,002263,017-000
cf35de31,purchase,2021-12-31,002940,010-000
6e7f72e3,purchase,2021-12-31,000409,018-649
b519d370,purchase,2021-12-31,006115,014-012
ef5498c0,purchase,2021-12-31,007591,009-000
133edd33,purchase,2021-12-31,006834,008-022
244f4a2c,purchase,2021-12-31,003019,000-223
9e6b0d01,purchase,2021-12-31,009423,006-352
6e9d4c2a,purchase,2021-12-31,001073,001-128
f6394154,purchase,2021-12-31,009354,012-003
771e5ceb,purchase,2021-12-31,004379,015-001
62b303ec,purchase,2021-12-31,001460,012-002
18c4d8f6,purchase,2021-12-31,002397,004-007
8377b6a4,purchase,2021-12-31,000765,018-005
764e544e,cancel,2021-12-31,009603,007-000
b4c2f8a1,purchase,2021-12-31,009918,018-544
762eb5dd,purchase,2021-12-31,000205,018-073
f759b961,cancel,2021-12-31,001898,018-000
93673846,cancel,2021-12-31,009301,011-015
2cf6ee50,purchase,2021-12-31,009238,011-456
1decd1a9,purchase,2021-12-31,004855,019-009
fb3abd69,purchase,2021-12-31,005202,019-969
275950f1,purchase,2021-12-31,003196,002-129
5da1a066,purchase,2021-12-31,005538,011-431
2e66e866,purchase,2021-12-31,008606,015-029
c6987d65,purchase,2021-12-31,007948,018-000
0c9c68ac,purchase,2021-12-31,003048,016-005
b1a6bef3,cancel,2021-12-31,000418,018-000
38b962b7,purchase,2021-12-31,007107,003-922
9e51f7fa,purchase,2021-12-31,004650,007-000
f9d7b102,purchase,2021-12-31,009563,009-001
9b8695bc,purchase,2021-12-31,005823,015-030
d109b87f,purchase,2021-12-31,002067,017-846
f42758d1,cancel,2021-12-31,001231,006-034
5314afbf,purchase,2021-12-31,002156,006-044
efdaa4ef,purchase,2021-12-31,002256,010-000
9e524ab8,purchase,2021-12-31,006059,005-004
39433bc9,cancel,2021-12-31,002132,003-012
5749273f,purchase,2021-12-31,009973,019-003
0936ca55,purchase,2021-12-31,005247,001-001
9e661c81,purchase,2021-12-31,003273,002-000
4ab452eb,purchase,2021-12-31,004368,004-016
9ad13e50,purchase,2021-12-31,009454,002-000
af61d50d,purchase,2021-12-31,000345,015-000
8bb8777e,purchase,2021-12-31,002362,000-031
39cf0426,purchase,2021-12-31,006266,011-042
a858553f,purchase,2021-12-31,005791,011-023
c95551d8,purchase,2021-12-31,005306,001-186
973d0b41,purchase,2021-12-31,006879,009-008
d88823a9,purchase,2021-12-31,001084,010-027
167428c7,cancel,2021-12-31,008831,007-737
7ad1f2f9,purchase,2021-12-31,000082,001-136
a81220d7,purchase,2021-12-31,006628,010-994
53630bfb,purchase,2021-12-31,004585,006-885
f11fb030,purchase,2021-12-31,000132,017-014
a4043f14,purchase,2021-12-31,006104,008-131
16974e91,purchase,2021-12-31,005244,003-000
8bf72663,purchase,2021-12-31,000386,014-631
5f1574fa,purchase,2021-12-31,009906,009-051
603ecf53,purchase,2021-12-31,004706,008-156
a1f4069f,purchase,2021-12-31,002571,013-001
3d2050c0,purchase,2021-12-31,003760,016-009
7409d055,purchase,2021-12-31,009675,018-000
76b813a2,purchase,2021-12-31,003195,017-074
96068edb,purchase,2021-12-31,005590,010-031
4dcee704,purchase,2021-12-31,007812,005-446
c009a1b1,purchase,2021-12-31,000511,012-108
ce4f8cb7,purchase,2021-12-31,004798,018-212
630c03ee,purchase,2021-12-31,004836,006-000
f139c205,purchase,2021-12-31,008279,014-880
a53067ed,purchase,2021-12-31,004650,017-027
2aea41f9,purchase,2021-12-31,002457,002-009
b769e325,purchase,2021-12-31,000840,009-005
445441ea,purchase,2021-12-31,001719,005-001
32a17bee,purchase,2021-12-31,009704,016-000
112633fd,purchase,2021-12-31,008724,017-729
ab02429e,purchase,2021-12-31,009885,015-000
55dc56ac,purchase,2021-12-31,003033,000-012
44ec1898,purchase,2021-12-31,002317,000-323
131ad861,purchase,2021-12-31,003441,019-049
9ff9fedc,purchase,2021-12-31,007638,018-055
7ae24e2c,purchase,2021-12-31,000548,019-956
836784c8,purchase,2021-12-31,007774,018-001
bf72d4ee,purchase,2021-12-31,005779,015-001
8fd51807,purchase,2021-12-31,005995,012-052
333b2ef9,purchase,2021-12-31,002089,010-014
f05a1d05,purchase,2021-12-31,001547,006-004
7c604455,purchase,2021-12-31,003354,000-014
ac60417b,purchase,2021-12-31,000831,000-005
429f2deb,purchase,2021-12-31,000750,019-015
c5c3b401,purchase,2021-12-31,007737,015-323
400b3bbc,purchase,2021-12-31,000549,006-762
8379abca,purchase,2021-12-31,003786,016-043
4fb722d5,cancel,2021-12-31,001814,018-004
0f1fb67f,purchase,2021-12-31,004286,014-142
3ba122fe,purchase,2021-12-31,000194,004-000
e7c67784,purchase,2021-12-31,003897,007-000
18e3aa9d,purchase,2021-12-31,008161,011-000
db475e7e,purchase,2021-12-31,007820,008-012
f139c205,cancel,2021-12-31,008279,014-880
ee38b9ac,purchase,2021-12-31,007278,009-009
c3fdc677,purchase,2021-12-31,003802,007-000
75b8c4cb,purchase,2021-12-31,009740,011-736
34193902,purchase,2021-12-31,007383,017-002
40654b3f,purchase,2021-12-31,007328,017-237
d5cb1eb4,purchase,2021-12-31,000117,008-050
3ab14d50,purchase,2021-12-31,008180,003-063
e237dfdc,purchase,2021-12-31,008263,015-795
1a72bff6,purchase,2021-12-31,005451,010-002
60813cb0,purchase,2021-12-31,009654,000-046
fff2847c,cancel,2021-12-31,008094,007-072
5bb970e5,purchase,2021-12-31,003439,006-081
bd090abd,purchase,2021-12-31,007187,015-071
d86ee96f,purchase,2021-12-31,009452,018-003
814d4501,purchase,2021-12-31,005587,013-071
75eb0c1b,purchase,2021-12-31,002855,019-116
2185d837,purchase,2021-12-31,006814,001-117
fa6f154a,cancel,2021-12-31,006976,019-001
d1feb42c,purchase,2021-12-31,003170,012-016
6ca7dc38,purchase,2021-12-31,007780,008-020
6695f3e7,purchase,2021-12-31,005062,016-233
7fc940ed,cancel,2021-12-31,008529,016-000
19f2dba9,purchase,2021-12-31,001055,006-135
e20bdf07,purchase,2021-12-31,002323,019-625
71506cf2,purchase,2021-12-31,007424,006-000
919a84e4,purchase,2021-12-31,004625,009-001
0e9789d7,purchase,2021-12-31,002437,005-021
6651770f,purchase,2021-12-31,009082,006-000
85f1b47f,purchase,2021-12-31,000489,006-008
a65604fa,purchase,2021-12-31,008910,008-000
acd580ae,cancel,2021-12-31,002907,005-953
3f4f6ef6,purchase,2021-12-31,001901,017-002
d2de31cf,purchase,2021-12-31,002711,007-007
a21beb23,purchase,2021-12-31,001152,002-488
b270eaf3,purchase,2021-12-31,006478,000-014
b85b9510,purchase,2021-12-31,000700,004-001
a8ea5ee2,purchase,2021-12-31,008276,000-425
79bc5e94,purchase,2021-12-31,001801,019-812
8377b6a4,cancel,2021-12-31,000765,018-005
f7708307,purchase,2021-12-31,001073,009-010
5a54d84e,purchase,2021-12-31,002092,018-123
18aa4888,purchase,2021-12-31,009876,000-785
49389269,purchase,2021-12-31,006670,011-190
58e4531c,purchase,2021-12-31,008140,017-031
1d459134,purchase,2021-12-31,000655,007-032
0519e28a,purchase,2021-12-31,007559,019-018
1f97a65b,purchase,2021-12-31,004798,017-074
1eb1598b,purchase,2021-12-31,006784,004-001
da20e7cc,purchase,2021-12-31,003165,011-027
fc45cd28,purchase,2021-12-31,009432,019-360
e32dbaad,purchase,2021-12-31,003741,002-013
e09272ee,purchase,2021-12-31,008346,017-014
18144f1f,purchase,2021-12-31,000164,006-737
7566c236,purchase,2021-12-31,003125,007-905
98d9273d,purchase,2021-12-31,002167,001-311
590d6eee,purchase,2021-12-31,003797,013-012
f5022b37,purchase,2021-12-31,006819,003-154
bae56775,purchase,2021-12-31,000914,008-077
ce592bd2,purchase,2021-12-31,001621,015-016
568e9918,purchase,2021-12-31,007780,019-039
03a0ac2e,purchase,2021-12-31,007493,002-003
0f3fe997,purchase,2021-12-31,001710,010-002
8d76efb6,purchase,2021-12-31,008485,014-938
f08b0397,purchase,2021-12-31,004096,014-003
324c5a82,purchase,2021-12-31,001900,014-268
92648d67,purchase,2021-12-31,009750,007-014
57624b95,cancel,2021-12-31,002550,018-007
d28db52a,purchase,2021-12-31,001170,009-174
f9705758,cancel,2021-12-31,003686,010-135
a9a136e4,purchase,2021-12-31,001948,017-050
46eb9b3a,purchase,2021-12-31,001871,010-187
3ddeef05,purchase,2021-12-31,004101,010-063
ea025ff8,cancel,2021-12-31,006291,019-102
889cecea,purchase,2021-12-31,009961,014-002
3874172a,purchase,2021-12-31,006134,008-004
319027eb,purchase,2021-12-31,007336,011-019
e5861f16,purchase,2021-12-31,006792,008-004
ee9d68f8,purchase,2021-12-31,000358,015-339
b7301877,purchase,2021-12-31,006770,015-000
82b84220,purchase,2021-12-31,008923,002-000
4f462d5e,purchase,2021-12-31,005641,018-000
